mode,issue_hour,lead_hour_bin,subset,points,independent_days,crps,coverage,width,interval_score,mae,raw_mae,center_mae,rmse,raw_rmse,center_rmse
exponential,12,6,zero_pv,422,152,11.762122908081494,0.8815165876777251,27.404238791988526,88.32352741749928,16.789987865941562,112.41281190758303,53.88120025227093,44.52810227364417,164.95328715138925,104.17165991019928
exponential,12,7,all,2004,334,16.255533531167426,0.7290419161676647,59.56348701221719,127.99864470250398,22.590620677533334,95.26673924650703,82.0206544779955,44.387316475048266,148.33181783076975,131.32252689042897
exponential,12,7,daylight,1024,334,24.265891551848938,0.6845703125,100.80398652293509,191.59775046893188,33.72590080905977,142.57159215494798,124.09552778370191,52.463206604819284,184.9740689814124,163.85913285107455
exponential,12,7,zero_pv,980,314,7.885526783026769,0.7755102040816326,16.471373237752726,61.54406888125662,10.955389193162839,45.83799498299324,38.0567052279513,33.95530229360981,96.12964104903482,84.91282188038033
exponential,12,8,all,2004,334,0.2022991662100234,0.8233532934131736,0.5262631389305976,1.3226229085492114,0.28878867365023553,0.24623056387225548,0.4117776657370744,0.5970773537287967,0.8913631419658515,0.8872344231591862
exponential,12,8,daylight,473,268,0.3496424071103277,0.5919661733615222,0.8523607306611775,2.5077714064946477,0.4552664807447248,0.625630549682875,0.8328277708151334,0.8564425771220527,1.2772528172964637,1.5004241003590502
exponential,12,8,zero_pv,1531,334,0.156777707721556,0.8948399738732854,0.4255158098067808,0.9564731766562059,0.23735562155637943,0.12901554539516655,0.28169490956338245,0.4899286989784763,0.7321105526126671,0.5786686557224259
exponential,12,9,all,2004,334,0.10793806182722923,0.8617764471057884,0.21518383309986194,0.6565675116294869,0.1483900381825876,0.0008088822355289424,0.25121693719416005,0.34623241224989526,0.0035939903265125614,0.5486131432543374
exponential,12,9,daylight,199,140,0.0035397764941964365,0.5025125628140703,0.008009889005032893,0.02615746104979854,0.004483056184698092,0.008145728643216084,0.008145728643216084,0.006519501372435592,0.011405103327438456,0.011405103327438456
exponential,12,9,zero_pv,1805,334,0.1194479004872146,0.9013850415512465,0.23802461696405633,0.7260697831338404,0.16425568328928017,0.0,0.27801536960503975,0.3648130214682565,0.0,0.5780523139715598
exponential,12,10,all,2004,334,0.10743529046403866,0.9131736526946108,0.21359870226453356,0.6530451379229069,0.14765139874833308,0.0,0.2504080549586311,0.346180755801297,0.0,0.5486013709287801
exponential,12,10,zero_pv,2004,334,0.10743529046403866,0.9131736526946108,0.21359870226453356,0.6530451379229069,0.14765139874833308,0.0,0.2504080549586311,0.346180755801297,0.0,0.5486013709287801
exponential,12,11,all,2004,334,0.10740737262878984,0.9131736526946108,0.21359993677183073,0.6529997097904515,0.14762832632315206,0.0,0.2504080549586311,0.34613809445590876,0.0,0.5486013709287801
exponential,12,11,zero_pv,2004,334,0.10740737262878984,0.9131736526946108,0.21359993677183073,0.6529997097904515,0.14762832632315206,0.0,0.2504080549586311,0.34613809445590876,0.0,0.5486013709287801
exponential,12,12,all,2004,334,0.10737933605151861,0.9131736526946108,0.213601266653334,0.6529522448045165,0.14760518318810661,0.0,0.2504080549586311,0.34609530905779257,0.0,0.5486013709287801
exponential,12,12,zero_pv,2004,334,0.10737933605151861,0.9131736526946108,0.213601266653334,0.6529522448045165,0.14760518318810661,0.0,0.2504080549586311,0.34609530905779257,0.0,0.5486013709287801
exponential,18,0,all,12024,334,2.632669403930857,0.863606121091151,8.67839171343208,18.756991062439177,3.7134600879985133,15.873996141051236,13.86652306066449,17.23356935390492,60.07259407948706,53.096892046604694
exponential,18,0,daylight,1696,334,13.447782943303608,0.6350235849056604,50.66522499183666,98.15504848522421,19.12633899991664,85.9820542305425,74.93377535430783,37.80474527543311,142.33919703921148,125.85893720533146
exponential,18,0,zero_pv,10328,334,0.8566786445605825,0.9011425251742835,1.7835747846778003,5.718735312144483,1.1824528615642467,4.361286369577847,3.838438253342744,10.53909833550847,29.56810492323171,26.096372626537203
exponential,18,1,all,2004,334,15.158798620094919,0.7220558882235529,50.72038556032359,108.12591588984294,21.39898958361582,94.99512435129742,81.78370424462491,42.203552976746586,147.1444624825955,130.0526266898954
exponential,18,1,daylight,1024,334,22.109919344895747,0.6669921875,83.52910588682437,161.31146458805134,31.467919703439883,142.11634626464857,123.72267989303883,48.649493790535736,183.1819023773033,161.97142249588464
exponential,18,1,zero_pv,980,314,7.8955867607112,0.7795918367346939,16.43862064773502,52.55244459702086,10.877985050248638,45.75825573979593,37.961754179343394,34.19375350635616,95.98388293049983,84.70025573082495
exponential,18,2,all,2004,334,0.2028286192584103,0.8338323353293413,0.5157916954854843,1.4424405503500042,0.2880757435841484,0.24804361277445103,0.4120207360480652,0.592912621468303,0.8980559137625805,0.8875628213917187
exponential,18,2,daylight,473,268,0.3513222874713083,0.6194503171247357,0.8305551177441681,2.7114665537700016,0.4529223432984898,0.6274934460887949,0.8330608677257245,0.8544048482133361,1.2793086555955568,1.500603207043145
exponential,18,2,zero_pv,1531,334,0.15695173809270108,0.9000653167864141,0.4185460398823764,1.0503769973665544,0.2371466504000307,0.13081319399085564,0.28194106114046674,0.4843759538318587,0.741645642779419,0.5791841330259311
exponential,18,3,all,2004,334,0.10898458481135492,0.8682634730538922,0.20971307392725289,0.7461457076986524,0.14898472903370985,0.0008088822355289424,0.25146000750515096,0.34792840737712444,0.0035939903265125614,0.5491429913638688
exponential,18,3,daylight,199,140,0.003552867817872855,0.507537688442211,0.007862248009272387,0.027632225337988637,0.004466829929682395,0.008145728643216084,0.008145728643216084,0.006504803496596122,0.011405103327438456,0.011405103327438456
exponential,18,3,zero_pv,1805,334,0.12060835859623185,0.9080332409972299,0.2319669876988197,0.8253613215434016,0.1649177273282813,0.0,0.2782852382494861,0.36660012395505254,0.0,0.5786106182486829
exponential,18,4,all,2004,334,0.10849037602832699,0.9191616766467066,0.20814964910472705,0.7425173592986136,0.14825612408057603,0.0,0.25065112526962197,0.34788336718097723,0.0,0.5491312303972439
exponential,18,4,zero_pv,2004,334,0.10849037602832699,0.9191616766467066,0.20814964910472705,0.7425173592986136,0.14825612408057603,0.0,0.25065112526962197,0.34788336718097723,0.0,0.5491312303972439
exponential,18,5,all,2004,334,0.10846823069146354,0.9191616766467066,0.20815318833624535,0.7424818340117602,0.1482368473228785,0.0,0.25065112526962197,0.34784705459738885,0.0,0.5491312303972439
exponential,18,5,zero_pv,2004,334,0.10846823069146354,0.9191616766467066,0.20815318833624535,0.7424818340117602,0.1482368473228785,0.0,0.25065112526962197,0.34784705459738885,0.0,0.5491312303972439
exponential,18,6,all,2004,334,0.10844599270066395,0.9191616766467066,0.20815711341516363,0.7424450334330102,0.14821750035396974,0.0,0.25065112526962197,0.34781062395708773,0.0,0.5491312303972439
exponential,18,6,zero_pv,2004,334,0.10844599270066395,0.9191616766467066,0.20815711341516363,0.7424450334330102,0.14821750035396974,0.0,0.25065112526962197,0.34781062395708773,0.0,0.5491312303972439
pooled,0,0,all,48096,334,144.74533374623343,0.8325016633399867,751.4389934368486,1104.25969541346,201.20951603419724,206.64540654662886,203.47812465865002,392.4087607224459,388.7782724662935,384.04016884442007
pooled,0,0,daylight,26880,334,257.721464598563,0.8055059523809524,1341.1795402564953,1966.4927986713285,358.1510205169329,364.63357862878206,357.5153694622834,524.7301916766075,519.0413190016599,512.2514300000676
pooled,0,0,zero_pv,21216,334,1.6081543858156835,0.8667043740573153,4.256400181188674,11.837664136522054,2.369600852450899,6.4793966687877145,8.317814500200573,15.132244408195453,36.369874872073645,43.5154720453269
pooled,0,1,all,2004,334,0.33071899147313016,0.8502994011976048,0.7203549248006204,2.353940083439792,0.4644112739693143,0.0,1.04905135962043,1.1037534104440478,0.0,2.2268519992148343
pooled,0,1,zero_pv,2004,334,0.33071899147313016,0.8502994011976048,0.7203549248006204,2.353940083439792,0.4644112739693143,0.0,1.04905135962043,1.1037534104440478,0.0,2.2268519992148343
pooled,0,2,all,2004,334,0.33071899147313016,0.8502994011976048,0.7203549248006204,2.353940083439792,0.4644112739693143,0.0,1.04905135962043,1.1037534104440478,0.0,2.2268519992148343
pooled,0,2,zero_pv,2004,334,0.33071899147313016,0.8502994011976048,0.7203549248006204,2.353940083439792,0.4644112739693143,0.0,1.04905135962043,1.1037534104440478,0.0,2.2268519992148343
pooled,0,3,all,2004,334,0.33071899147313016,0.8502994011976048,0.7203549248006204,2.353940083439792,0.4644112739693143,0.0,1.04905135962043,1.1037534104440478,0.0,2.2268519992148343
pooled,0,3,zero_pv,2004,334,0.33071899147313016,0.8502994011976048,0.7203549248006204,2.353940083439792,0.4644112739693143,0.0,1.04905135962043,1.1037534104440478,0.0,2.2268519992148343
pooled,0,4,all,2004,334,0.3310050620558697,0.8173652694610778,0.7214840664945698,2.35698391367319,0.4647133459380495,0.0008103293413173656,1.0489160801793123,1.1034944540991452,0.0036067115581195353,2.22575242498185
pooled,0,4,daylight,193,137,0.7574658176232575,0.41968911917098445,1.710299039918361,5.335487387995365,1.0691698554892366,0.008413989637305703,2.373782726599374,1.9376580997912338,0.011622019925566251,3.7800321139963997
pooled,0,4,zero_pv,1811,334,0.2855567319484673,0.8597459966869133,0.6161051101882238,2.039561953129746,0.40029583829399695,0.0,0.9077237760605531,0.9733184455992003,0.0,1.9897661351923828
pooled,0,5,all,2004,334,0.43196995298805047,0.7969061876247505,1.0219987345179982,3.2116978651695707,0.589852814340332,0.2167715568862276,1.1439086145553232,1.4075200698431236,0.8047901572739462,2.394890432285227
pooled,0,5,daylight,490,266,0.707133066107166,0.6,1.6520961952729238,5.388510468176045,0.8831841724960262,0.5885191666666668,1.5265402257920841,1.7555761448536324,1.2372433153206754,2.5901582953161078
pooled,0,5,zero_pv,1514,334,0.3429145200763154,0.8606340819022457,0.8180702300464561,2.5071812367196524,0.49491730212349516,0.09645694077498898,1.0200714352250648,1.2746762794739424,0.601565188144512,2.328187445722515
pooled,0,6,all,2004,334,18.743890780219182,0.68812375249501,63.58107524935515,141.11267093077646,26.1686563588858,45.67505609614108,43.50422477252855,45.812487658991664,80.49381642022264,76.68854873403595
pooled,0,6,daylight,1184,334,26.963704092174233,0.6342905405405406,97.11578161355024,204.84388841780884,37.646267415222155,59.80641067004512,57.37364250634962,54.77891804361049,90.80097260807294,86.93336466824974
pooled,0,6,zero_pv,820,258,6.875282290762093,0.7658536585365854,15.160230938127292,49.091010559256446,9.596105760468449,25.2707587601626,23.47813867881614,28.221662464874868,62.689353122684494,58.82817305739594
pooled,0,7,all,2004,334,65.16924813979709,0.7544910179640718,285.3087886795079,483.1349216216262,92.25494527581216,115.9576326430472,152.639733899481,124.28236360278426,150.52842958664354,188.38880012594856
pooled,0,7,daylight,1715,334,72.60648863410016,0.7533527696793003,321.74292174907407,538.8426091666646,102.14314035078905,122.30061999028187,143.48496564504472,132.50053200233359,155.51063439532427,179.6516380701479
pooled,0,7,zero_pv,289,125,21.034758701285806,0.7612456747404844,69.09931388952134,152.5512394771935,33.57586377551605,78.31672156862749,206.96647284881686,54.066014267776566,116.6642848940743,233.60801696596613
pooled,0,8,all,2004,334,118.45495628186244,0.8358283433133733,616.930185867929,889.5104449959169,165.2003173755909,201.85281169328007,158.60718804641527,218.2233794360031,257.37408059552297,211.71125107636544
pooled,0,8,daylight,2004,334,118.45495628186244,0.8358283433133733,616.930185867929,889.5104449959169,165.2003173755909,201.85281169328007,158.60718804641527,218.2233794360031,257.37408059552297,211.71125107636544
pooled,0,9,all,2004,334,208.89177792842992,0.8353293413173652,1082.9215271446128,1557.6120615247683,293.414629971231,314.56781916999324,280.36457180363067,367.8083528854389,397.0821787847505,355.187128127611
pooled,0,9,daylight,2004,334,208.89177792842992,0.8353293413173652,1082.9215271446128,1557.6120615247683,293.414629971231,314.56781916999324,280.36457180363067,367.8083528854389,397.0821787847505,355.187128127611
pooled,0,10,all,2004,334,300.9333538921871,0.841816367265469,1550.4356279130118,2250.1701343815876,417.44304055540147,425.17593789088477,399.5289101709954,522.2855193322421,539.4269296543278,504.8476415807603
pooled,0,10,daylight,2004,334,300.9333538921871,0.841816367265469,1550.4356279130118,2250.1701343815876,417.44304055540147,425.17593789088477,399.5289101709954,522.2855193322421,539.4269296543278,504.8476415807603
pooled,0,11,all,2004,334,374.4155301127594,0.8313373253493014,1954.4080521860033,2874.727544047839,519.7081874826677,509.6048268712569,497.5360046248741,651.0133287799791,647.9491001642849,627.5619117884147
pooled,0,11,daylight,2004,334,374.4155301127594,0.8313373253493014,1954.4080521860033,2874.727544047839,519.7081874826677,509.6048268712569,497.5360046248741,651.0133287799791,647.9491001642849,627.5619117884147
pooled,0,12,all,2004,334,431.34051525419204,0.8358283433133733,2233.2106930552654,3332.4676606522203,594.6775851434563,576.7365724966729,576.8586423809421,743.8935758031043,729.4101160053109,722.4049470401993
pooled,0,12,daylight,2004,334,431.34051525419204,0.8358283433133733,2233.2106930552654,3332.4676606522203,594.6775851434563,576.7365724966729,576.8586423809421,743.8935758031043,729.4101160053109,722.4049470401993
pooled,0,13,all,2004,334,460.1272796660504,0.8483033932135728,2433.5519590510776,3576.2920430349814,636.3081334416044,616.2301666500337,619.8471436802563,794.5170614288712,781.0203380276756,780.6995657483251
pooled,0,13,daylight,2004,334,460.1272796660504,0.8483033932135728,2433.5519590510776,3576.2920430349814,636.3081334416044,616.2301666500337,619.8471436802563,794.5170614288712,781.0203380276756,780.6995657483251
pooled,0,14,all,2004,334,441.58062701634384,0.8483033932135728,2332.2277968271005,3374.779814773922,616.3225206617495,587.716743745842,588.7531571683945,770.6196374837535,739.2940498631875,742.1396895352742
pooled,0,14,daylight,2004,334,441.58062701634384,0.8483033932135728,2332.2277968271005,3374.779814773922,616.3225206617495,587.716743745842,588.7531571683945,770.6196374837535,739.2940498631875,742.1396895352742
pooled,0,15,all,2004,334,410.8807479919599,0.8478043912175649,2147.208249248438,3023.3504133328474,573.4873669241312,550.5659089654025,552.7924923465631,718.585827068642,684.0182579049906,689.5896158786766
pooled,0,15,daylight,2004,334,410.8807479919599,0.8478043912175649,2147.208249248438,3023.3504133328474,573.4873669241312,550.5659089654025,552.7924923465631,718.585827068642,684.0182579049906,689.5896158786766
pooled,0,16,all,2004,334,321.0332952865113,0.8522954091816367,1686.9017883374966,2454.2022458854835,446.1213680848499,429.4696538838987,430.0234475398443,568.5335753574233,538.0911125318991,542.6929361399478
pooled,0,16,daylight,2004,334,321.0332952865113,0.8522954091816367,1686.9017883374966,2454.2022458854835,446.1213680848499,429.4696538838987,430.0234475398443,568.5335753574233,538.0911125318991,542.6929361399478
pooled,0,17,all,2004,334,198.755877199979,0.8562874251497006,1066.5117133767271,1566.4653692301613,276.43488986322143,290.82447180638707,286.3995530044092,369.9447640812535,361.3861819742332,367.6128114892955
pooled,0,17,daylight,1984,334,200.6774360303611,0.8553427419354839,1076.593053383882,1581.5800608113032,279.0370457072931,292.44828040154556,288.80749988886504,371.7978896177089,362.96659614749177,369.4229935476452
pooled,0,17,zero_pv,20,20,8.137241226087891,0.95,66.44278466697317,67.0879643808793,18.301030131309425,129.74265916666758,47.531222066389184,22.46190038259605,130.52989979777584,52.81680887423375
pooled,0,18,all,2004,334,96.25566214227773,0.8068862275449101,477.5767927652715,773.9532327306136,133.62549467785416,199.8845224966732,207.09843633597666,197.94115785187654,251.9167104651863,268.8082651323021
pooled,0,18,daylight,1582,334,116.13532435904213,0.7882427307206068,587.1200373525081,935.6403547256672,160.3168806378994,223.86426638748407,232.41328907828492,220.0639599672226,270.66930606,287.3556546033576
pooled,0,18,zero_pv,422,152,21.7304829315641,0.8767772511848341,66.91941613729041,167.81809766858362,33.56442219256677,109.98889492496066,112.1977324536745,67.18438633243767,163.4754548355582,183.26864794351425
pooled,0,19,all,2004,334,24.90941371598005,0.7315369261477046,98.51197069469117,187.26059931366663,34.52689697197878,94.76548420658682,82.76345178626315,66.69505506764048,153.6810603224004,137.92093732683782
pooled,0,19,daylight,1024,334,40.032046279645165,0.6962890625,173.9029712315523,302.8626782202946,55.518528404426874,141.74535858561188,125.67552757071323,85.47739753894811,192.7446220685015,173.5235018356945
pooled,0,19,zero_pv,980,314,9.107805812721777,0.7683673469387755,19.73606809290989,66.46822298674121,12.592784128278025,45.676309345238174,37.92471137475612,38.23283822869298,97.3532752425381,86.23297359404286
pooled,0,20,all,2004,334,0.20366870855245198,0.8218562874251497,0.5130341908309957,1.4661540099049162,0.28861134632026453,0.24375773453093805,0.41254500686127765,0.5971358723912316,0.8831251088084835,0.888248002336547
pooled,0,20,daylight,473,268,0.34820686613484597,0.6131078224101479,0.8173512731364964,2.6939537388249826,0.44814718912622864,0.6261126849894291,0.8335126255515448,0.8507177426069406,1.2788554347259573,1.5009090401610417
pooled,0,20,zero_pv,1531,334,0.1590138760661865,0.8863487916394513,0.419015915239551,1.086827248455411,0.2393230029843918,0.12562978445460485,0.28248773472509414,0.49309331977676163,0.7180429472327452,0.580313124395033
pooled,0,21,all,2004,334,0.10961252993458037,0.8572854291417166,0.20917254474728417,0.7768750040264912,0.15001439817288836,0.0008088822355289424,0.2519842783183632,0.34973946251315496,0.0035939903265125614,0.5502536365343088
pooled,0,21,daylight,199,140,0.003497482279424854,0.5175879396984925,0.0076459050460630906,0.027092116523621156,0.004385469125064527,0.008145728643216084,0.008145728643216084,0.006457669110745512,0.011405103327438456,0.011405103327438456
pooled,0,21,zero_pv,1805,334,0.12131164045168623,0.8947368421052632,0.23139071721295906,0.8595380481334557,0.16606988674935202,0.0,0.2788673095567866,0.3685085275461279,0.0,0.579780911957835
pooled,0,22,all,2004,334,0.10914042436735626,0.907185628742515,0.20762259229732247,0.7733341411790587,0.14930876854085445,0.0,0.25117539608283423,0.3497305538706109,0.0,0.5502418993068086
pooled,0,22,zero_pv,2004,334,0.10914042436735626,0.907185628742515,0.20762259229732247,0.7733341411790587,0.14930876854085445,0.0,0.25117539608283423,0.3497305538706109,0.0,0.5502418993068086
pooled,0,23,all,2004,334,0.10914042436735626,0.907185628742515,0.20762259229732247,0.7733341411790587,0.14930876854085445,0.0,0.25117539608283423,0.3497305538706109,0.0,0.5502418993068086
pooled,0,23,zero_pv,2004,334,0.10914042436735626,0.907185628742515,0.20762259229732247,0.7733341411790587,0.14930876854085445,0.0,0.25117539608283423,0.3497305538706109,0.0,0.5502418993068086
pooled,0,24,all,2004,334,0.10914042436735626,0.907185628742515,0.20762259229732247,0.7733341411790587,0.14930876854085445,0.0,0.25117539608283423,0.3497305538706109,0.0,0.5502418993068086
pooled,0,24,zero_pv,2004,334,0.10914042436735626,0.907185628742515,0.20762259229732247,0.7733341411790587,0.14930876854085445,0.0,0.25117539608283423,0.3497305538706109,0.0,0.5502418993068086
pooled,6,0,all,36072,334,114.65012519814972,0.8402084719449989,604.3050680548067,889.960448205806,158.26273020143506,180.0343300597878,165.96209945463212,276.19677253349886,286.8707659830625,277.0522816997486
pooled,6,0,daylight,25013,334,164.54442765701646,0.8180945908127774,869.4227765632646,1277.305510905012,227.06268210830294,254.91155091552406,234.45931722261452,331.4990759971092,343.0346211057247,331.2155344676625
pooled,6,0,zero_pv,11059,334,1.800302664138032,0.8902251559815535,4.667737109689247,13.872008627611038,2.6525306312681356,10.678698875727155,11.036617220203702,16.526870494128676,47.7268902119705,47.349471099233305
pooled,6,1,all,2004,334,39.09206619755119,0.7140718562874252,157.21831358426724,297.3662794155843,55.640005621548276,106.80832378576171,105.82266570502425,78.45923676907309,129.20409517738287,142.70560383391827
pooled,6,1,daylight,1715,334,43.415430434316406,0.6950437317784257,175.2471899890589,330.928101434752,61.20898964212397,111.25897723517977,92.62247756415022,83.04056870733706,130.63711312315192,130.74917620355671
pooled,6,1,zero_pv,289,125,13.43611579598586,0.8269896193771626,50.23034460773566,98.20183386931099,22.592228475225813,80.39700660322954,184.15596211194142,42.01415761693645,120.34963958757847,199.41712685880498
pooled,6,2,all,2004,334,56.82751157669697,0.8258483033932136,288.01729504356086,439.9135785493331,78.39715117524221,151.51252282102456,87.77481020323917,105.51418946889878,175.9049491360842,112.6065688623722
pooled,6,2,daylight,2004,334,56.82751157669697,0.8258483033932136,288.01729504356086,439.9135785493331,78.39715117524221,151.51252282102456,87.77481020323917,105.51418946889878,175.9049491360842,112.6065688623722
pooled,6,3,all,2004,334,91.78664447287063,0.843812375249501,486.932898709882,720.7221892212058,126.22666197603228,192.99341258316701,133.64653028641857,167.4128610227022,232.52415746393785,173.12707535446472
pooled,6,3,daylight,2004,334,91.78664447287063,0.843812375249501,486.932898709882,720.7221892212058,126.22666197603228,192.99341258316701,133.64653028641857,167.4128610227022,232.52415746393785,173.12707535446472
pooled,6,4,all,2004,334,146.82680107709226,0.8348303393213573,775.3823767695598,1160.0152884196089,202.69953775736403,237.7930955089822,200.63863544867988,258.348240661618,301.39509173093927,257.2268019825318
pooled,6,4,daylight,2004,334,146.82680107709226,0.8348303393213573,775.3823767695598,1160.0152884196089,202.69953775736403,237.7930955089822,200.63863544867988,258.348240661618,301.39509173093927,257.2268019825318
pooled,6,5,all,2004,334,198.92716435344462,0.8483033932135728,1056.2539201488676,1513.290662304264,277.28871474103863,287.21636767298776,269.5933799058308,345.68941589144083,358.0374873899234,336.2780722151198
pooled,6,5,daylight,2004,334,198.92716435344462,0.8483033932135728,1056.2539201488676,1513.290662304264,277.28871474103863,287.21636767298776,269.5933799058308,345.68941589144083,358.0374873899234,336.2780722151198
pooled,6,6,all,2004,334,252.3311907998894,0.8498003992015968,1369.70428806954,1988.6485796754537,345.31651540993687,340.96357699600804,338.16647696977856,444.7600093720947,442.07916627802166,436.4967933917471
pooled,6,6,daylight,2004,334,252.3311907998894,0.8498003992015968,1369.70428806954,1988.6485796754537,345.31651540993687,340.96357699600804,338.16647696977856,444.7600093720947,442.07916627802166,436.4967933917471
pooled,6,7,all,2004,334,296.8989695279209,0.8368263473053892,1564.9929664778736,2320.0382605797745,409.53915540148023,396.7008294328011,408.0779111139259,515.6832823550955,500.05076891774377,515.4100128171312
pooled,6,7,daylight,2004,334,296.8989695279209,0.8368263473053892,1564.9929664778736,2320.0382605797745,409.53915540148023,396.7008294328011,408.0779111139259,515.6832823550955,500.05076891774377,515.4100128171312
pooled,6,8,all,2004,334,286.95773287096614,0.8458083832335329,1545.7487727852176,2282.690429561678,395.3264368223571,382.7476240768465,386.01444038749946,499.0840289117661,482.876523527965,488.89233763340695
pooled,6,8,daylight,2004,334,286.95773287096614,0.8458083832335329,1545.7487727852176,2282.690429561678,395.3264368223571,382.7476240768465,386.01444038749946,499.0840289117661,482.876523527965,488.89233763340695
pooled,6,9,all,2004,334,266.82335414200907,0.8557884231536926,1425.8350214115287,2058.7015927495963,368.55385595967664,361.72139524284745,360.08222987718,465.2823080308724,451.2651832074555,451.1082315657915
pooled,6,9,daylight,2004,334,266.82335414200907,0.8557884231536926,1425.8350214115287,2058.7015927495963,368.55385595967664,361.72139524284745,360.08222987718,465.2823080308724,451.2651832074555,451.1082315657915
pooled,6,10,all,2004,334,209.21574947658252,0.8617764471057884,1104.5871563853832,1554.1715917483918,290.52527792875685,295.3649556470392,288.5958472141553,366.7736121440164,366.6194413858555,359.4997674531931
pooled,6,10,daylight,2004,334,209.21574947658252,0.8617764471057884,1104.5871563853832,1554.1715917483918,290.52527792875685,295.3649556470392,288.5958472141553,366.7736121440164,366.6194413858555,359.4997674531931
pooled,6,11,all,2004,334,130.17296667777964,0.8343313373253493,690.0610675209856,995.2854861105902,179.6546046319116,214.29423977877585,190.98503200552628,237.78862492446584,267.7967283316946,245.36579657988935
pooled,6,11,daylight,1984,334,131.3746879052525,0.8351814516129032,696.5769465594376,1004.316520160841,181.27796369058044,215.13511617103492,191.8885029611378,238.9722001541389,268.81914290284317,246.37915923152093
pooled,6,11,zero_pv,20,20,10.962220912472647,0.75,43.685866906566,99.40690832570672,18.61738601196507,130.8793016666662,101.36071320886089,23.803900557479757,131.48997767080792,103.78549838204823
pooled,6,12,all,2004,334,67.12766181547862,0.8173652694610778,334.1871197309017,523.6822442574841,90.69387175017789,178.28255054890212,135.37807700534103,135.06059183484186,223.5688954732212,183.46203343570744
pooled,6,12,daylight,1582,334,81.11866220106278,0.7951959544879899,413.19765444932005,633.5402531155839,109.09653772723307,195.98857569532245,154.35585511322031,149.64832099258703,236.7802689783191,197.29535043597627
pooled,6,12,zero_pv,422,152,14.677987384212628,0.9004739336492891,37.99122891446046,111.84487455721366,21.70567844282889,111.9059349526066,64.23389461987934,51.687256433306935,164.8737067320908,117.9525007338839
pooled,6,13,all,2004,334,20.08020218042803,0.7335329341317365,77.21636965392716,160.3145309115863,27.984668928681735,93.9698541417166,81.12517065128822,54.23066097533542,148.8957764807602,132.59209371808078
pooled,6,13,daylight,1024,334,30.992066214668977,0.6953125,133.6508832660866,247.13496522033537,43.32586726103429,140.13445051269542,122.38178367620658,66.46248417902633,185.51467121980176,165.41837144498632
pooled,6,13,zero_pv,980,314,8.678417720159908,0.773469387755102,18.248061553058545,69.59603628693404,11.954682099774635,45.73256160714284,38.01621989872032,37.39498153983843,96.82149808257034,85.7838644511338
pooled,6,14,all,2004,334,0.19994937841141205,0.8273453093812375,0.5163441991939927,1.4462631874641412,0.28580562027497153,0.24838395708582828,0.412250594073949,0.5874105119835021,0.8993454266010403,0.8877409942463524
pooled,6,14,daylight,473,268,0.342550619892625,0.6257928118393234,0.8379254659367719,2.680249506065453,0.4452164131000566,0.6269903805496828,0.8332952626881014,0.8406608922963889,1.2783924983794255,1.5006632972945824
pooled,6,14,zero_pv,1531,334,0.15589295305503467,0.8896146309601568,0.4169921814478572,1.0650250890327737,0.23655591093057868,0.13141410842586546,0.2821695174870812,0.4830289295780755,0.7441747434883079,0.5794933794148465
pooled,6,15,all,2004,334,0.10891463801662807,0.8637724550898204,0.21050044136477478,0.7529332690552338,0.14973901233367504,0.0008088822355289424,0.2516898655310347,0.3491288176357218,0.0035939903265125614,0.5494364191682279
pooled,6,15,daylight,199,140,0.00342748156635906,0.5628140703517588,0.00791174396803399,0.02671943042970542,0.004345130591702442,0.008145728643216084,0.008145728643216084,0.006374677989688363,0.011405103327438456,0.011405103327438456
pooled,6,15,zero_pv,1805,334,0.12054452396322272,0.8969529085872576,0.23283570495588363,0.8329978418455276,0.16576858710744383,0.0,0.27854043796354205,0.36786524967686124,0.0,0.5789198049570833
pooled,6,16,all,2004,334,0.1084581271852612,0.9101796407185628,0.20893801815448332,0.7493859144753129,0.14904696300700843,0.0,0.2508809832955057,0.3491203175658079,0.0,0.5494246644827092
pooled,6,16,zero_pv,2004,334,0.1084581271852612,0.9101796407185628,0.20893801815448332,0.7493859144753129,0.14904696300700843,0.0,0.2508809832955057,0.3491203175658079,0.0,0.5494246644827092
pooled,6,17,all,2004,334,0.1084581271852612,0.9101796407185628,0.20893801815448332,0.7493859144753129,0.14904696300700843,0.0,0.2508809832955057,0.3491203175658079,0.0,0.5494246644827092
pooled,6,17,zero_pv,2004,334,0.1084581271852612,0.9101796407185628,0.20893801815448332,0.7493859144753129,0.14904696300700843,0.0,0.2508809832955057,0.3491203175658079,0.0,0.5494246644827092
pooled,6,18,all,2004,334,0.1084581271852612,0.9101796407185628,0.20893801815448332,0.7493859144753129,0.14904696300700843,0.0,0.2508809832955057,0.3491203175658079,0.0,0.5494246644827092
pooled,6,18,zero_pv,2004,334,0.1084581271852612,0.9101796407185628,0.20893801815448332,0.7493859144753129,0.14904696300700843,0.0,0.2508809832955057,0.3491203175658079,0.0,0.5494246644827092
pooled,12,0,all,24048,334,52.84230221737059,0.8458915502328676,276.48928797874936,420.62804149863285,72.82671694717426,98.60043487954637,84.1278480549967,139.68715340253087,166.15767162099814,150.81491039695726
pooled,12,0,daylight,13278,334,94.60940736716924,0.8068986293116434,498.4065641327273,753.5509337709822,130.36934307010873,171.409079277125,147.56426742727655,187.5711012744589,220.06633709170097,200.77492167504198
